0,25,28,0,100,34,30,0,elections
49,52,57,100,0,64,42,0,elections
11,15,30,18,20,25,100,0,elections
69,100,0,83,0,56,0,1,elections
0,54,0,0,88,55,100,1,elections
26,25,0,0,0,42,100,1,elections
31,100,35,56,35,43,70,2,elections
48,64,70,56,53,53,100,2,elections
4,4,14,17,6,14,100,2,elections
100,54,64,0,97,66,65,3,elections
47,51,0,0,0,51,100,3,elections
8,21,41,0,33,22,100,3,elections
100,85,73,76,71,91,84,4,elections
93,53,73,67,87,71,100,4,elections
7,7,10,7,8,21,100,4,elections
73,100,26,92,46,97,84,5,elections
31,26,53,62,35,43,100,5,elections
9,20,20,8,14,28,100,5,elections
26,76,45,39,100,47,68,6,elections
31,41,44,40,53,39,100,6,elections
4,10,0,21,11,19,100,6,elections
100,84,0,0,0,84,0,7,elections
0,0,56,100,0,47,49,7,elections
22,23,0,59,0,39,100,7,elections
34,50,22,100,66,39,47,8,elections
54,77,66,0,100,97,83,8,elections
11,10,17,8,16,33,100,8,elections
58,70,54,31,50,100,75,9,elections
72,83,78,77,86,100,82,9,elections
10,8,13,11,15,24,100,9,elections
49,75,37,81,72,76,100,10,elections
29,45,55,27,45,74,100,10,elections
10,15,8,8,26,27,100,10,elections
0,0,100,0,41,0,93,11,elections
99,100,67,83,91,74,60,11,elections
15,28,38,37,22,19,100,11,elections
0,93,100,0,0,0,0,12,elections
0,55,0,95,100,0,93,12,elections
11,0,0,31,0,21,100,12,elections
87,72,40,78,63,100,61,13,elections
55,78,41,49,52,57,100,13,elections
7,9,7,9,13,26,100,13,elections
42,66,52,100,0,85,48,14,elections
79,61,66,55,57,100,63,14,elections
13,9,12,10,12,19,100,14,elections
53,84,89,94,0,42,100,15,elections
64,83,43,52,68,50,100,15,elections
0,9,24,14,19,29,100,15,elections
49,100,42,67,0,47,99,16,elections
39,58,43,0,62,100,37,16,elections
15,21,27,16,21,50,100,16,elections
29,0,0,0,0,37,100,17,elections
57,100,34,0,0,72,68,17,elections
13,16,0,0,17,33,100,17,elections
100,0,27,0,82,0,45,18,elections
68,46,87,0,78,83,100,18,elections
13,10,0,13,9,29,100,18,elections
0,0,100,0,87,49,49,19,elections
50,47,53,100,89,0,79,19,elections
16,24,0,21,0,28,100,19,elections
38,62,35,65,100,26,26,20,elections
73,70,75,84,50,100,81,20,elections
11,9,21,0,11,16,100,20,elections
61,90,91,55,100,75,58,21,elections
87,49,100,86,36,94,62,21,elections
8,6,8,6,6,19,100,21,elections
59,68,74,75,57,100,67,22,elections
79,100,48,99,54,86,95,22,elections
9,8,12,18,11,21,100,22,elections
86,94,55,61,100,49,58,23,elections
17,18,48,100,0,64,70,23,elections
9,6,0,14,22,27,100,23,elections
0,49,100,0,0,0,0,24,elections
52,57,0,100,0,61,77,24,elections
21,29,0,0,0,29,100,24,elections
44,60,50,44,44,69,100,25,elections
57,69,51,100,33,95,58,25,elections
8,8,9,7,25,23,100,25,elections
58,100,52,0,83,0,0,26,elections
86,100,90,0,0,0,75,26,elections
0,25,93,68,40,43,100,26,elections
93,72,0,94,89,53,100,27,elections
70,100,0,0,0,100,97,27,elections
10,11,0,18,12,41,100,27,elections
65,100,0,0,68,43,0,28,elections
0,79,100,72,78,72,68,28,elections
8,17,33,0,14,14,100,28,elections
100,0,27,42,0,27,25,29,elections
100,55,77,0,0,47,51,29,elections
17,9,53,0,13,21,100,29,elections
100,60,70,60,72,75,100,30,elections
45,64,56,45,61,100,79,30,elections
11,9,6,8,9,20,100,30,elections
55,76,48,100,85,63,41,31,elections
44,0,100,76,87,61,41,31,elections
8,15,0,47,16,21,100,31,elections
100,74,65,65,63,65,69,32,elections
50,60,70,37,39,95,100,32,elections
10,10,12,9,14,27,100,32,elections
49,100,45,66,60,23,60,33,elections
33,51,22,45,26,58,100,33,elections
9,11,10,10,14,27,100,33,elections
0,0,76,0,0,100,0,34,elections
0,0,66,0,96,0,100,34,elections
0,30,0,0,0,31,100,34,elections
42,100,70,45,33,82,53,35,elections
66,76,55,40,100,85,84,35,elections
9,10,11,10,9,23,100,35,elections
45,0,43,64,68,50,100,36,elections
36,37,100,0,48,46,38,36,elections
13,6,0,12,10,31,100,36,elections
0,29,100,0,42,40,25,37,elections
80,100,35,84,54,100,93,37,elections
7,9,0,10,9,14,100,37,elections
32,82,48,93,88,64,100,38,elections
75,72,100,73,85,88,79,38,elections
8,14,7,5,15,26,100,38,elections
0,100,0,79,90,51,49,39,elections
100,0,99,0,99,43,46,39,elections
19,9,0,0,15,30,100,39,elections
58,100,82,0,85,0,67,40,elections
47,78,55,78,64,100,71,40,elections
11,21,31,0,20,31,100,40,elections
0,44,51,100,0,42,54,41,elections
50,49,0,0,0,0,100,41,elections
22,0,100,63,35,55,61,41,elections
83,57,82,44,0,100,71,42,elections
61,32,55,53,69,86,100,42,elections
14,14,14,18,15,34,100,42,elections
64,66,95,57,66,79,100,43,elections
98,99,46,83,68,100,88,43,elections
10,10,6,9,12,23,100,43,elections
47,39,78,100,68,34,34,44,elections
100,41,68,67,81,37,79,44,elections
10,13,0,0,0,23,100,44,elections
0,28,26,100,0,25,0,45,elections
57,57,0,100,87,99,0,45,elections
11,12,0,0,18,16,100,45,elections
81,76,58,68,79,100,84,46,elections
64,100,60,32,41,64,81,46,elections
9,9,13,8,13,24,100,46,elections
29,41,68,100,49,33,56,47,elections
55,28,17,100,17,86,47,47,elections
7,4,17,5,13,14,100,47,elections
71,57,59,0,100,52,0,48,elections
0,77,0,0,0,100,72,48,elections
0,18,0,0,17,20,100,48,elections
74,100,72,75,43,73,80,49,elections
100,73,47,72,74,54,88,49,elections
10,9,19,12,15,20,100,49,elections
0,0,0,0,0,0,0,50,elections
56,56,0,100,0,47,49,50,elections
0,43,0,0,0,22,100,50,elections
