0,63,72,0,0,61,100,0,elections
31,100,36,0,0,0,30,0,elections
20,17,14,25,26,33,100,0,elections
48,50,77,0,0,100,74,1,elections
0,98,100,0,61,0,67,1,elections
20,62,21,56,82,21,100,1,elections
48,57,24,67,100,56,44,2,elections
28,42,25,36,100,47,41,2,elections
4,9,20,6,14,25,100,2,elections
91,92,100,0,0,87,88,3,elections
0,0,37,58,57,100,34,3,elections
25,25,28,0,0,49,100,3,elections
81,83,76,43,58,95,100,4,elections
47,44,54,49,33,74,100,4,elections
15,12,15,8,10,39,100,4,elections
100,33,71,87,51,73,74,5,elections
38,20,21,43,59,37,100,5,elections
22,19,27,13,30,44,100,5,elections
0,51,35,0,47,33,100,6,elections
30,0,100,0,65,90,89,6,elections
16,17,11,29,10,17,100,6,elections
0,0,0,0,100,61,52,7,elections
0,0,60,100,0,0,52,7,elections
0,0,0,0,0,27,100,7,elections
55,53,80,29,48,58,100,8,elections
100,57,72,31,40,92,91,8,elections
12,15,14,14,8,49,100,8,elections
63,48,61,53,42,100,77,9,elections
52,66,67,40,68,97,100,9,elections
15,17,18,12,15,40,100,9,elections
22,72,52,50,62,72,100,10,elections
67,56,42,34,17,85,100,10,elections
14,16,13,9,10,47,100,10,elections
86,39,41,100,0,82,39,11,elections
70,47,48,0,63,100,45,11,elections
39,27,28,33,0,30,100,11,elections
100,0,0,0,0,97,0,12,elections
0,0,100,0,0,88,0,12,elections
0,51,26,38,41,38,100,12,elections
47,87,38,31,45,57,100,13,elections
34,57,57,76,32,71,100,13,elections
15,9,8,11,15,29,100,13,elections
45,90,100,91,0,89,74,14,elections
74,0,32,0,100,54,61,14,elections
20,31,17,41,19,61,100,14,elections
45,60,100,0,0,44,44,15,elections
0,50,81,99,100,49,44,15,elections
21,45,25,49,0,22,100,15,elections
53,78,0,0,79,100,50,16,elections
64,65,100,0,0,63,61,16,elections
37,46,16,23,23,35,100,16,elections
62,93,69,100,97,58,59,17,elections
55,0,60,89,0,70,100,17,elections
11,11,23,17,24,32,100,17,elections
69,0,0,0,0,34,100,18,elections
25,26,72,39,0,100,36,18,elections
12,17,19,14,14,23,100,18,elections
39,37,0,52,100,54,0,19,elections
0,69,100,0,75,0,47,19,elections
45,0,25,72,33,77,100,19,elections
58,83,78,100,99,69,27,20,elections
48,38,70,39,26,53,100,20,elections
24,23,17,23,18,45,100,20,elections
59,49,91,100,79,47,65,21,elections
66,41,54,57,54,55,100,21,elections
9,12,11,8,12,35,100,21,elections
91,92,100,0,77,45,87,22,elections
100,71,78,70,47,41,26,22,elections
35,19,14,11,22,61,100,22,elections
39,100,41,0,62,53,93,23,elections
84,37,53,0,56,100,65,23,elections
9,16,23,22,17,40,100,23,elections
0,0,0,0,0,100,100,24,elections
66,66,100,0,93,66,67,24,elections
0,16,0,0,25,55,100,24,elections
71,70,100,81,50,90,89,25,elections
100,85,73,0,74,98,48,25,elections
15,15,29,0,7,50,100,25,elections
0,0,63,100,0,52,0,26,elections
0,38,0,0,0,69,100,26,elections
0,48,100,0,0,73,72,26,elections
92,0,0,0,0,100,48,27,elections
67,100,73,0,0,65,64,27,elections
85,72,42,0,69,59,100,27,elections
54,54,0,0,0,52,100,28,elections
89,49,39,49,100,37,35,28,elections
21,32,49,29,30,38,100,28,elections
0,0,0,0,0,0,0,29,elections
95,91,100,0,0,89,0,29,elections
24,37,55,35,0,36,100,29,elections
48,47,100,88,42,31,61,30,elections
62,39,100,67,74,70,83,30,elections
12,11,13,12,12,43,100,30,elections
55,0,0,100,0,0,52,31,elections
93,0,100,0,0,90,0,31,elections
0,0,47,0,57,63,100,31,elections
58,41,63,33,45,64,100,32,elections
45,63,61,40,63,89,100,32,elections
11,9,14,9,17,43,100,32,elections
76,82,78,42,47,100,74,33,elections
48,40,60,34,60,70,100,33,elections
16,21,12,14,17,48,100,33,elections
0,0,0,0,0,0,0,34,elections
0,56,0,100,0,0,0,34,elections
0,85,100,0,0,90,69,34,elections
66,58,34,19,43,60,100,35,elections
43,46,63,25,34,100,94,35,elections
9,13,13,10,13,56,100,35,elections
0,47,100,0,75,86,42,36,elections
40,43,46,65,68,80,100,36,elections
8,8,9,0,14,35,100,36,elections
0,100,52,0,75,73,48,37,elections
39,100,42,58,57,95,38,37,elections
19,14,17,18,19,34,100,37,elections
73,73,51,33,53,100,86,38,elections
33,71,23,21,26,48,100,38,elections
13,10,8,14,14,43,100,38,elections
70,0,72,100,0,0,66,39,elections
0,72,81,0,100,71,70,39,elections
12,13,14,19,19,36,100,39,elections
60,60,100,0,99,86,76,40,elections
100,77,58,0,87,48,73,40,elections
27,38,0,51,0,53,100,40,elections
0,0,100,0,0,95,85,41,elections
0,37,0,0,100,34,36,41,elections
0,0,0,57,0,52,100,41,elections
0,63,0,0,0,85,100,42,elections
34,58,100,41,81,59,50,42,elections
16,49,28,0,0,31,100,42,elections
52,29,34,18,26,100,71,43,elections
86,68,74,31,46,72,100,43,elections
17,18,14,16,15,36,100,43,elections
43,47,0,0,0,41,100,44,elections
50,100,72,0,91,100,95,44,elections
34,44,30,0,0,90,100,44,elections
100,0,100,0,0,98,94,45,elections
33,100,0,39,0,0,33,45,elections
0,0,16,18,19,33,100,45,elections
23,85,47,24,55,100,98,46,elections
55,37,50,22,25,66,100,46,elections
12,14,14,7,9,42,100,46,elections
34,33,26,100,34,25,60,47,elections
76,61,88,83,49,100,74,47,elections
26,9,32,23,18,55,100,47,elections
0,98,0,0,0,100,0,48,elections
39,45,0,0,100,41,57,48,elections
0,79,59,0,0,56,100,48,elections
0,21,35,36,100,41,50,49,elections
100,62,65,94,92,60,85,49,elections
22,20,11,0,17,50,100,49,elections
100,92,0,0,0,0,0,50,elections
0,0,53,0,0,100,79,50,elections
89,0,0,0,0,100,90,50,elections
