100,40,35,34,17,61,79,0,vote
69,89,100,53,33,41,41,0,vote
10,10,15,9,12,32,100,0,vote
57,85,30,35,36,86,100,1,vote
61,69,42,100,48,89,94,1,vote
37,28,22,9,27,22,100,1,vote
75,43,46,18,46,65,100,2,vote
69,61,100,47,51,76,69,2,vote
4,8,8,10,11,28,100,2,vote
62,49,43,25,33,100,76,3,vote
97,88,100,41,72,72,78,3,vote
9,16,18,12,17,37,100,3,vote
50,34,32,30,30,84,100,4,vote
97,92,100,65,75,81,88,4,vote
6,7,10,9,10,26,100,4,vote
62,55,49,48,47,61,100,5,vote
96,68,77,56,39,92,100,5,vote
11,13,18,18,14,28,100,5,vote
95,70,51,49,56,58,100,6,vote
86,100,55,92,60,55,92,6,vote
8,9,8,7,19,43,100,6,vote
79,40,0,54,100,89,37,7,vote
90,58,62,100,0,53,27,7,vote
7,12,9,10,16,29,100,7,vote
88,60,28,28,26,48,100,8,vote
59,98,100,67,75,71,78,8,vote
6,9,10,10,13,31,100,8,vote
84,52,52,49,49,61,100,9,vote
66,60,58,80,82,100,92,9,vote
10,14,17,19,14,34,100,9,vote
84,51,43,44,35,56,100,10,vote
71,90,98,89,57,80,100,10,vote
10,12,19,11,10,33,100,10,vote
78,86,53,53,64,54,100,11,vote
96,62,27,100,42,83,89,11,vote
8,9,10,12,13,29,100,11,vote
99,86,77,100,65,60,46,12,vote
100,82,85,68,26,73,97,12,vote
10,10,19,14,20,29,100,12,vote
79,50,51,40,40,60,100,13,vote
77,92,100,65,59,74,89,13,vote
7,9,11,11,10,29,100,13,vote
56,35,47,56,31,42,100,14,vote
78,61,100,66,33,90,54,14,vote
8,12,13,5,11,34,100,14,vote
100,53,63,36,51,66,51,15,vote
90,100,84,89,57,73,95,15,vote
8,13,14,9,13,40,100,15,vote
100,36,40,30,41,39,63,16,vote
100,80,70,48,51,65,50,16,vote
9,9,9,5,9,40,100,16,vote
100,49,45,59,33,58,97,17,vote
75,65,85,69,46,72,100,17,vote
9,9,7,6,12,33,100,17,vote
43,46,38,49,53,66,100,18,vote
88,93,69,82,63,100,81,18,vote
6,6,9,9,8,29,100,18,vote
60,75,100,47,61,92,83,19,vote
100,94,54,52,70,37,83,19,vote
7,14,12,9,19,47,100,19,vote
100,37,34,42,29,52,70,20,vote
94,100,66,84,66,42,56,20,vote
8,7,10,10,10,35,100,20,vote
100,33,20,18,16,30,47,21,vote
100,91,99,56,78,46,69,21,vote
4,6,6,9,10,30,100,21,vote
78,65,50,41,53,94,100,22,vote
100,82,87,53,77,64,86,22,vote
6,6,7,10,13,31,100,22,vote
58,63,62,49,42,63,100,23,vote
100,76,67,61,70,94,99,23,vote
9,9,11,9,14,36,100,23,vote
57,64,56,46,45,63,100,24,vote
60,82,78,66,51,79,100,24,vote
5,10,12,10,14,24,100,24,vote
93,31,52,41,36,71,100,25,vote
98,73,93,70,76,100,92,25,vote
8,9,9,11,11,30,100,25,vote
100,44,23,28,28,68,45,26,vote
24,41,100,31,45,53,53,26,vote
23,24,16,0,11,43,100,26,vote
81,73,61,42,17,47,100,27,vote
91,100,88,85,47,81,92,27,vote
9,8,14,5,9,40,100,27,vote
100,55,32,80,14,65,82,28,vote
77,100,61,72,79,90,75,28,vote
9,7,18,13,15,24,100,28,vote
56,22,23,55,35,71,100,29,vote
82,100,80,32,41,36,83,29,vote
5,8,16,9,15,37,100,29,vote
100,55,29,45,42,49,87,30,vote
88,91,100,63,52,49,49,30,vote
5,7,11,10,17,35,100,30,vote
87,68,72,60,46,34,100,31,vote
100,34,91,54,80,92,67,31,vote
13,12,16,16,14,27,100,31,vote
81,49,43,40,36,57,100,32,vote
98,89,100,67,49,51,61,32,vote
4,5,7,7,11,34,100,32,vote
71,74,57,67,55,72,100,33,vote
92,100,84,83,48,88,86,33,vote
13,12,18,20,15,35,100,33,vote
100,78,0,0,50,38,37,34,vote
28,29,62,94,0,55,100,34,vote
9,4,11,11,17,28,100,34,vote
100,82,57,51,53,89,98,35,vote
81,84,92,64,63,85,100,35,vote
9,10,12,12,21,42,100,35,vote
64,93,61,75,32,67,100,36,vote
86,100,53,69,29,83,78,36,vote
5,5,7,14,8,34,100,36,vote
100,44,54,72,54,45,79,37,vote
94,100,88,82,78,82,75,37,vote
15,11,13,18,16,37,100,37,vote
82,46,45,57,41,60,100,38,vote
92,90,100,73,34,57,55,38,vote
5,6,8,9,12,36,100,38,vote
54,20,53,39,26,38,100,39,vote
100,64,55,70,46,69,35,39,vote
6,6,12,7,10,36,100,39,vote
45,58,64,20,38,52,100,40,vote
64,100,78,49,79,88,58,40,vote
7,9,10,13,15,39,100,40,vote
0,57,32,47,43,100,73,41,vote
52,35,36,100,46,67,85,41,vote
0,22,12,12,16,52,100,41,vote
100,41,58,45,33,41,98,42,vote
78,100,82,50,56,59,73,42,vote
16,10,10,9,12,26,100,42,vote
57,33,30,28,33,65,100,43,vote
100,85,99,70,44,73,70,43,vote
8,11,16,9,11,24,100,43,vote
37,25,17,26,16,64,100,44,vote
80,52,100,45,47,93,67,44,vote
8,9,15,10,12,25,100,44,vote
52,0,27,36,47,100,48,45,vote
77,100,42,73,0,22,23,45,vote
13,16,10,0,19,28,100,45,vote
62,49,52,43,57,46,100,46,vote
73,100,83,53,61,38,42,46,vote
9,10,17,14,16,42,100,46,vote
74,52,44,57,69,67,100,47,vote
75,99,100,70,62,88,71,47,vote
11,13,13,13,15,33,100,47,vote
43,57,93,40,72,28,100,48,vote
99,100,92,69,48,24,79,48,vote
14,10,19,12,16,49,100,48,vote
90,55,56,54,35,91,100,49,vote
64,55,85,46,55,82,100,49,vote
10,9,15,8,11,36,100,49,vote
100,0,52,0,0,48,47,50,vote
0,0,84,0,100,37,59,50,vote
16,9,17,23,11,8,100,50,vote
