86,48,42,30,62,67,100,0,voting
63,80,87,51,61,100,75,0,voting
13,11,15,12,14,38,100,0,voting
71,26,26,0,63,51,100,1,voting
43,100,80,83,0,53,50,1,voting
9,19,12,17,19,49,100,1,voting
56,35,58,59,28,90,100,2,voting
87,98,89,97,37,100,88,2,voting
6,8,11,10,10,27,100,2,voting
34,21,34,30,28,84,100,3,voting
56,100,59,64,78,65,97,3,voting
23,18,39,28,22,72,100,3,voting
54,43,45,50,57,84,100,4,voting
81,89,100,76,70,100,96,4,voting
6,8,10,9,11,27,100,4,voting
40,36,42,31,45,90,100,5,voting
70,68,77,57,50,100,71,5,voting
17,20,29,15,12,38,100,5,voting
64,61,53,41,74,100,96,6,voting
72,98,88,70,54,25,100,6,voting
5,7,8,8,8,50,100,6,voting
100,33,69,44,64,32,42,7,voting
100,33,34,87,38,28,59,7,voting
5,16,5,23,22,50,100,7,voting
52,41,27,24,36,82,100,8,voting
55,54,58,100,50,51,65,8,voting
19,22,31,19,12,49,100,8,voting
63,52,57,40,46,77,100,9,voting
32,34,43,100,70,75,68,9,voting
26,31,45,51,23,45,100,9,voting
61,59,55,39,36,66,100,10,voting
44,56,73,90,37,100,95,10,voting
29,33,48,22,11,39,100,10,voting
83,100,94,67,34,95,90,11,voting
70,62,58,55,43,97,100,11,voting
15,20,39,31,16,52,100,11,voting
84,100,60,80,56,81,80,12,voting
59,68,100,35,70,59,67,12,voting
17,7,22,7,6,27,100,12,voting
41,47,32,30,35,76,100,13,voting
70,79,93,91,56,100,81,13,voting
15,19,27,22,12,39,100,13,voting
54,45,45,42,34,75,100,14,voting
61,71,80,79,46,100,70,14,voting
11,16,22,19,19,43,100,14,voting
63,63,66,45,44,100,99,15,voting
97,91,100,74,53,98,90,15,voting
15,12,14,14,16,36,100,15,voting
51,49,30,41,40,100,87,16,voting
42,32,65,41,15,65,100,16,voting
12,14,18,14,14,37,100,16,voting
100,77,72,40,56,66,67,17,voting
71,92,99,88,59,88,100,17,voting
7,10,9,8,16,33,100,17,voting
46,73,39,32,39,58,100,18,voting
75,73,60,85,47,83,100,18,voting
9,10,9,10,11,36,100,18,voting
75,69,79,85,57,100,89,19,voting
56,100,90,51,85,37,89,19,voting
6,6,6,8,13,33,100,19,voting
