78,47,0,100,99,70,46,0,elections
70,48,79,100,98,67,53,0,elections
17,18,26,11,14,44,100,0,elections
73,0,78,94,92,100,75,1,elections
47,100,0,60,59,48,46,1,elections
42,20,38,30,23,36,100,1,elections
69,87,45,48,65,60,100,2,elections
86,100,65,55,85,79,66,2,elections
9,23,18,10,20,34,100,2,elections
75,30,100,0,0,90,44,3,elections
81,85,44,88,75,100,53,3,elections
47,25,25,33,30,33,100,3,elections
50,52,38,32,34,86,100,4,elections
100,82,93,62,60,87,98,4,elections
12,11,12,11,13,24,100,4,elections
51,26,67,39,58,63,100,5,elections
67,81,39,76,100,61,63,5,elections
9,18,15,24,24,35,100,5,elections
29,0,31,0,0,59,100,6,elections
75,100,72,45,84,46,54,6,elections
8,9,15,7,10,41,100,6,elections
98,50,100,64,0,49,45,7,elections
0,76,0,100,0,0,73,7,elections
0,26,13,15,0,42,100,7,elections
86,62,52,27,29,57,100,8,elections
87,100,56,63,68,63,56,8,elections
17,16,35,9,13,52,100,8,elections
88,85,69,45,48,100,96,9,elections
59,66,73,79,78,100,89,9,elections
22,22,27,27,19,50,100,9,elections
58,86,51,39,31,55,100,10,elections
39,62,68,37,18,76,100,10,elections
22,20,21,15,12,38,100,10,elections
44,44,45,100,0,89,0,11,elections
27,0,28,45,30,100,65,11,elections
49,44,20,23,32,13,100,11,elections
72,0,100,0,0,45,60,12,elections
32,100,46,67,43,63,53,12,elections
0,38,14,0,12,39,100,12,elections
100,73,62,46,57,98,84,13,elections
64,68,100,77,46,86,53,13,elections
9,7,11,20,12,34,100,13,elections
100,51,43,41,80,79,72,14,elections
67,55,57,36,51,100,72,14,elections
9,11,9,11,20,32,100,14,elections
25,38,26,38,36,50,100,15,elections
43,100,69,0,60,64,56,15,elections
28,0,28,36,35,71,100,15,elections
72,37,39,53,100,89,95,16,elections
89,90,73,0,61,43,100,16,elections
20,18,17,16,21,34,100,16,elections
80,69,36,86,43,100,79,17,elections
90,51,47,49,71,100,85,17,elections
13,13,6,7,20,43,100,17,elections
26,51,55,70,33,49,100,18,elections
31,48,100,42,0,61,76,18,elections
16,28,21,23,18,36,100,18,elections
100,0,69,85,0,0,67,19,elections
45,46,100,0,55,78,40,19,elections
31,21,42,27,52,41,100,19,elections
100,55,82,40,27,60,100,20,elections
100,80,60,78,57,18,59,20,elections
